date,bat_team_Chennai Super Kings,bat_team_Delhi Daredevils,bat_team_Kings XI Punjab,bat_team_Kolkata Knight Riders,bat_team_Mumbai Indians,bat_team_Rajasthan Royals,bat_team_Royal Challengers Bangalore,bat_team_Sunrisers Hyderabad,bowl_team_Chennai Super Kings,bowl_team_Delhi Daredevils,bowl_team_Kings XI Punjab,bowl_team_Kolkata Knight Riders,bowl_team_Mumbai Indians,bowl_team_Rajasthan Royals,bowl_team_Royal Challengers Bangalore,bowl_team_Sunrisers Hyderabad,overs,runs,wickets,runs_last_5,wickets_last_5,total
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.1,52,1,43,1,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.2,53,1,40,1,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.3,54,1,40,1,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.4,54,1,40,1,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.5,58,1,43,1,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.6,64,1,48,1,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.1,65,1,49,1,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.2,65,1,45,1,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.3,66,1,46,1,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.4,67,1,46,1,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.5,68,1,46,1,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.6,72,1,50,1,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.1,72,2,50,1,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.2,73,2,51,1,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.3,74,2,51,1,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.4,74,2,45,1,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.5,75,2,46,1,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.6,76,2,47,1,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.1,77,2,47,1,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.2,83,2,51,1,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.3,89,2,53,1,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.4,90,2,54,1,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.5,91,2,51,1,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.6,91,2,51,1,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.1,92,2,48,1,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.2,92,3,48,2,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.3,93,3,45,2,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.4,93,3,43,2,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.5,94,3,42,2,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.6,95,3,43,2,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.1,95,3,43,2,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.2,95,3,42,2,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.3,96,3,42,2,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.4,97,3,43,2,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.5,101,3,43,2,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.6,102,3,38,2,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.1,103,3,38,2,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.2,107,3,42,2,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.3,108,3,42,2,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.4,109,3,42,2,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.5,109,3,41,2,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.6,109,3,37,2,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.1,109,3,37,1,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.2,111,3,38,1,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.3,113,3,39,1,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.4,114,3,40,1,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.5,115,3,40,1,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.6,116,3,40,1,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.1,117,3,40,1,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.2,118,3,35,1,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.3,119,3,30,1,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.4,123,3,33,1,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.5,124,3,33,1,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.6,125,3,34,1,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.1,126,3,34,1,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.2,127,3,35,0,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.3,127,3,34,0,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.4,129,3,36,0,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.5,129,3,35,0,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.6,130,3,35,0,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.1,131,3,36,0,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.2,132,3,37,0,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.3,133,3,37,0,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.4,134,3,37,0,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.5,135,3,34,0,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.6,141,3,39,0,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.1,142,3,39,0,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.2,142,3,35,0,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.3,143,3,35,0,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.3,144,3,35,0,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.4,148,3,39,0,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.5,149,3,40,0,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.6,153,3,44,0,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.1,153,3,42,0,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.2,154,3,41,0,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.3,160,3,46,0,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.4,164,3,49,0,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.5,165,3,49,0,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.6,169,3,52,0,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.1,170,3,52,0,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.2,171,3,52,0,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.3,175,3,52,0,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.4,179,3,55,0,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.5,179,4,54,1,183
07-04-2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.6,183,4,57,1,183
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.1,32,1,31,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.2,33,1,32,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.3,34,1,33,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.4,34,1,33,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.5,34,1,33,0,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.6,35,1,34,0,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1,36,1,35,0,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.2,36,2,34,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.3,36,2,34,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.4,40,2,38,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.5,42,2,40,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.6,42,2,39,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.1,43,2,39,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.2,44,2,39,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.3,45,2,39,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.4,46,2,40,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.5,47,2,40,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.6,48,2,41,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,49,2,42,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.1,49,3,41,2,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.2,50,3,41,2,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.2,51,3,36,2,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.3,51,3,32,2,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.4,52,3,32,2,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.5,53,3,32,2,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.6,53,3,31,2,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.1,54,3,31,2,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.2,54,3,27,2,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.3,55,3,24,2,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.4,56,3,24,2,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.5,57,3,25,2,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.6,63,3,30,2,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.1,63,3,29,2,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.2,64,3,30,2,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.3,65,3,31,2,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.3,66,3,31,2,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.4,67,3,31,2,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.5,71,3,35,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.6,71,3,35,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.1,71,3,31,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.2,71,4,29,2,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.3,72,4,30,2,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.4,73,4,30,2,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.5,74,4,30,2,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.6,75,4,30,2,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.1,76,4,30,2,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.2,77,4,30,2,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.3,78,4,30,2,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.4,82,4,33,2,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.5,83,4,34,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.6,84,4,34,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.1,85,4,34,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.2,86,4,35,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.3,90,4,38,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.4,96,4,43,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.5,97,4,44,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.6,98,4,44,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.1,98,4,44,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.2,99,4,44,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.3,100,4,44,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.4,106,4,49,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.5,107,4,44,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.6,108,4,45,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.1,110,4,46,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.2,116,4,51,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.3,117,4,51,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.4,118,4,51,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.5,119,4,48,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.6,123,4,52,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.1,123,4,52,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.2,124,4,53,0,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.3,125,4,53,0,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.4,126,4,53,0,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.5,127,4,53,0,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.6,128,4,53,0,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,129,4,53,0,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,130,4,53,0,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.1,131,4,53,0,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.2,132,4,50,0,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.3,132,5,49,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.4,132,5,48,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.5,133,5,48,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.6,133,5,47,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.1,134,5,44,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.2,140,5,44,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.3,141,5,44,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.4,142,5,44,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.5,146,5,48,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.6,147,5,48,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.1,148,5,48,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.2,152,5,46,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.3,156,5,49,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.4,162,5,54,1,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.5,162,6,52,2,163
08-04-2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.6,163,6,47,2,163
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5.1,33,1,28,1,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5.2,37,1,28,1,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5.3,41,1,32,1,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5.4,41,1,31,1,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5.5,41,2,27,2,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5.6,41,2,27,2,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6.1,42,2,27,2,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6.2,43,2,24,2,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6.3,43,2,24,2,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6.4,43,2,24,2,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6.5,44,2,25,2,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6.6,45,2,25,2,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7.1,45,2,25,2,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7.2,46,2,25,2,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7.3,47,2,25,2,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7.4,53,2,31,2,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7.5,53,2,27,2,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7.6,53,2,27,2,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8.1,54,2,28,1,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8.2,54,2,28,1,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8.3,55,2,29,1,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8.4,55,3,29,2,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8.5,55,3,25,2,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8.6,55,3,25,2,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9.1,56,3,26,2,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9.2,58,3,27,2,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9.3,59,3,28,2,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9.4,60,3,28,2,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9.5,60,3,28,2,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9.6,61,3,29,2,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10.1,62,3,29,2,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10.2,63,3,26,2,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10.3,64,3,23,2,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10.4,64,3,23,2,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10.5,65,3,24,1,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10.6,66,3,25,1,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,11.1,66,3,24,1,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,11.2,70,3,27,1,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,11.3,71,3,28,1,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,11.4,72,3,29,1,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,11.5,73,3,29,1,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,11.6,74,3,29,1,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,12.1,76,3,31,1,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,12.2,82,3,36,1,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,12.3,86,3,39,1,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,12.4,90,3,37,1,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,12.5,92,3,39,1,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,12.6,98,3,45,1,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,13,99,3,45,1,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,13.1,100,3,46,1,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,13.2,104,3,49,1,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,13.3,110,3,55,0,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,13.4,112,3,57,0,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,13.5,113,3,58,0,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,13.6,114,3,58,0,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,14.1,114,3,56,0,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,14.2,115,3,56,0,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,14.2,116,3,56,0,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,14.3,116,3,56,0,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,14.4,120,3,59,0,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,14.5,121,3,59,0,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,14.6,121,4,58,1,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,15.1,122,4,58,1,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,15.2,123,4,59,1,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,15.3,124,4,59,1,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,15.4,124,4,58,1,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,15.5,128,4,62,1,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,15.6,134,4,64,1,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,16.1,135,4,64,1,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,16.2,136,4,64,1,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,16.3,142,4,69,1,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,16.4,142,5,68,2,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,16.5,142,5,66,2,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,16.6,142,6,60,3,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,17.1,142,6,56,3,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,17.2,143,6,53,3,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,17.3,143,6,51,3,157
08-04-2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,17.4,143,6,45,3,157
